 2.999999933E-002 3.152999878E-001
 3.500000015E-002 3.677812517E-001
 4.489199817E-002 4.715778530E-001
 4.988000169E-002 5.238673687E-001
 5.486800149E-002 5.760675073E-001
 5.985600129E-002 6.281542778E-001
 6.484399736E-002 6.801047921E-001
 6.983199716E-002 7.318989635E-001
 7.481999695E-002 7.835211158E-001
 7.980799675E-002 8.349606991E-001
 8.479599655E-002 8.862127662E-001
 8.978399634E-002 9.372782111E-001
 9.477200359E-002 9.881641865E-001
 9.976000339E-002 1.038884282E+000
 1.047499999E-001 1.089478731E+000
 1.097399965E-001 1.139952898E+000
 1.147200018E-001 1.190237045E+000
 1.197099984E-001 1.240570903E+000
 1.247000024E-001 1.290897965E+000
 1.296900064E-001 1.341267347E+000
 1.346800029E-001 1.391733527E+000
 1.396600008E-001 1.442264199E+000
 1.446499974E-001 1.493155122E+000
 1.496399939E-001 1.544424295E+000
 1.546300054E-001 1.596202016E+000
 1.596200019E-001 1.648606896E+000
 1.645999998E-001 1.701637983E+000
 1.695899963E-001 1.755623579E+000
 1.745799929E-001 1.810607314E+000
 1.795700043E-001 1.866777301E+000
 1.845600009E-001 1.924336314E+000
 1.895399988E-001 1.983363867E+000
 1.945299953E-001 2.044288874E+000
 1.995200068E-001 2.107196569E+000
 2.045100033E-001 2.172300100E+000
 2.094999999E-001 2.239802122E+000
 2.144799978E-001 2.309757233E+000
 2.194699943E-001 2.382639170E+000
 2.244600058E-001 2.458501339E+000
 2.294500023E-001 2.537523270E+000
 2.344399989E-001 2.619854450E+000
 2.394199967E-001 2.705457926E+000
 2.444099933E-001 2.794825554E+000
 2.494000047E-001 2.887934208E+000
 2.543900013E-001 2.984888315E+000
 2.593800128E-001 3.085745096E+000
 2.643600106E-001 3.190371037E+000
 2.693499923E-001 3.299323559E+000
 2.743400037E-001 3.412533998E+000
 2.793299854E-001 3.530040503E+000
 2.843199968E-001 3.651762009E+000
 2.892999947E-001 3.777342081E+000
 2.942900062E-001 3.907237530E+000
 2.992799878E-001 4.041194916E+000
 3.042699993E-001 4.179228306E+000
 3.092600107E-001 4.321359634E+000
 3.142400086E-001 4.467305183E+000
 3.192299902E-001 4.617450237E+000
 3.242200017E-001 4.770999908E+000
 3.292100132E-001 4.927423000E+000
 3.341999948E-001 5.086596012E+000
 3.391799927E-001 5.248666763E+000
 3.441700041E-001 5.414925575E+000
 3.491599858E-001 5.585028648E+000
 3.541499972E-001 5.757970810E+000
 3.591400087E-001 5.932335377E+000
 3.641200066E-001 6.106949806E+000
 3.691099882E-001 6.282948971E+000
 3.740999997E-001 6.461380005E+000
 3.790900111E-001 6.643404007E+000
 3.840799928E-001 6.828893185E+000
 3.890599906E-001 7.016013622E+000
 3.940500021E-001 7.203691959E+000
 3.990400136E-001 7.390540123E+000
 4.040299952E-001 7.576751232E+000
 4.090200067E-001 7.763174057E+000
 4.140000045E-001 7.950102806E+000
 4.189899862E-001 8.138320923E+000
 4.239799976E-001 8.327059746E+000
 4.289700091E-001 8.515908241E+000
 4.339599907E-001 8.704541206E+000
 4.389399886E-001 8.892417908E+000
 4.439300001E-001 9.080445290E+000
 4.489200115E-001 9.268630028E+000
 4.539099932E-001 9.457324982E+000
 4.589000046E-001 9.646456718E+000
 4.638800025E-001 9.834856033E+000
 4.688700140E-001 1.002207279E+001
 4.738599956E-001 1.020691776E+001
 4.788500071E-001 1.038956451E+001
 4.838399887E-001 1.057096767E+001
 4.888199866E-001 1.075173664E+001
 4.938099980E-001 1.093278122E+001
 4.988000095E-001 1.111283970E+001
 5.037900209E-001 1.129047489E+001
 5.087800026E-001 1.146475410E+001
 5.137599707E-001 1.163565922E+001
 5.187500119E-001 1.180556107E+001
 5.237399936E-001 1.197659016E+001
 5.287299752E-001 1.215057468E+001
 5.337200165E-001 1.232685375E+001
 5.386999846E-001 1.250162411E+001
 5.436900258E-001 1.267158508E+001
 5.486800075E-001 1.283481884E+001
 5.536699891E-001 1.299338531E+001
 5.586599708E-001 1.315111160E+001
 5.636399984E-001 1.330997562E+001
 5.686299801E-001 1.346986961E+001
 5.736200213E-001 1.362810230E+001
 5.786100030E-001 1.378272915E+001
 5.835999846E-001 1.393325615E+001
 5.885800123E-001 1.408043385E+001
 5.935699940E-001 1.422674561E+001
 5.985599756E-001 1.437320518E+001
 6.035500169E-001 1.451936722E+001
 6.085399985E-001 1.466338825E+001
 6.135200262E-001 1.480372524E+001
 6.185100079E-001 1.494224453E+001
 6.234999895E-001 1.508226299E+001
 6.284899712E-001 1.522691822E+001
 6.334800124E-001 1.537620926E+001
 6.384599805E-001 1.552619362E+001
 6.434500217E-001 1.567213440E+001
 6.484400034E-001 1.580978680E+001
 6.534299850E-001 1.593886757E+001
 6.584200263E-001 1.606262779E+001
 6.633999944E-001 1.618523979E+001
 6.683899760E-001 1.631028175E+001
 6.733800173E-001 1.643830109E+001
 6.783699989E-001 1.656819153E+001
 6.833599806E-001 1.669777298E+001
 6.883400083E-001 1.682427597E+001
 6.933299899E-001 1.694639206E+001
 6.983199716E-001 1.706450272E+001
 7.033100128E-001 1.718182755E+001
 7.082999945E-001 1.730139351E+001
 7.132800221E-001 1.742267036E+001
 7.182700038E-001 1.754250145E+001
 7.232599854E-001 1.765705681E+001
 7.282500267E-001 1.776618385E+001
 7.332400084E-001 1.787308693E+001
 7.382199764E-001 1.798093987E+001
 7.432100177E-001 1.809095383E+001
 7.481999993E-001 1.820180130E+001
 7.531899810E-001 1.831287193E+001
 7.581800222E-001 1.842418098E+001
 7.631599903E-001 1.853435135E+001
 7.681499720E-001 1.864113235E+001
 7.731400132E-001 1.874259567E+001
 7.781299949E-001 1.884083939E+001
 7.831199765E-001 1.894071579E+001
 7.881000042E-001 1.904475403E+001
 7.930899858E-001 1.915055466E+001
 7.980800271E-001 1.925209999E+001
 8.030700088E-001 1.934670639E+001
 8.080599904E-001 1.943749237E+001
 8.130400181E-001 1.953013039E+001
 8.180299997E-001 1.962876320E+001
 8.230199814E-001 1.973281288E+001
 8.280100226E-001 1.983946991E+001
 8.330000043E-001 1.994621849E+001
 8.379799724E-001 2.005094337E+001
 8.429700136E-001 2.015135384E+001
 8.479599953E-001 2.024413300E+001
 8.529499769E-001 2.032875443E+001
 8.579400182E-001 2.040919495E+001
 8.629199862E-001 2.049168396E+001
 8.679100275E-001 2.058065414E+001
 8.729000092E-001 2.067463493E+001
 8.778899908E-001 2.076860809E+001
 8.828799725E-001 2.085852814E+001
 8.878600001E-001 2.094367218E+001
 8.928499818E-001 2.102649117E+001
 8.978400230E-001 2.111031151E+001
 9.028300047E-001 2.119850540E+001
 9.078199863E-001 2.129206467E+001
 9.128000140E-001 2.138815308E+001
 9.177899957E-001 2.148181915E+001
 9.227799773E-001 2.156794739E+001
 9.277700186E-001 2.164531898E+001
 9.327600002E-001 2.171685219E+001
 9.377400279E-001 2.178755379E+001
 9.427300096E-001 2.186296272E+001
 9.477199912E-001 2.194604111E+001
 9.527099729E-001 2.203561783E+001
 9.577000141E-001 2.212660980E+001
 9.626799822E-001 2.221343231E+001
 9.676700234E-001 2.229458237E+001
 9.726600051E-001 2.237262726E+001
 9.776499867E-001 2.245183754E+001
 9.826400280E-001 2.253402710E+001
 9.876199961E-001 2.261831284E+001
 9.926099777E-001 2.270346642E+001
 9.976000190E-001 2.278715134E+001
 1.002599955E+000 2.286755562E+001
 1.007599950E+000 2.294405937E+001
 1.012599945E+000 2.301839447E+001
 1.017600060E+000 2.309376907E+001
 1.022500038E+000 2.317001152E+001
 1.027500033E+000 2.324763107E+001
 1.032500029E+000 2.332229042E+001
 1.037500024E+000 2.339594650E+001
 1.042500019E+000 2.347372437E+001
 1.047500014E+000 2.355751801E+001
 1.052500010E+000 2.364287376E+001
 1.057500005E+000 2.372381783E+001
 1.062399983E+000 2.379876709E+001
 1.067399979E+000 2.387653542E+001
 1.072399974E+000 2.395899391E+001
 1.077399969E+000 2.404155159E+001
 1.082399964E+000 2.411652374E+001
 1.087399960E+000 2.418338776E+001
 1.092399955E+000 2.425134659E+001
 1.097399950E+000 2.433009911E+001
 1.102300048E+000 2.441776466E+001
 1.107300043E+000 2.450704575E+001
 1.112300038E+000 2.458396149E+001
 1.117300034E+000 2.464656830E+001
 1.122300029E+000 2.470537567E+001
 1.127300024E+000 2.477452087E+001
 1.132300019E+000 2.486042404E+001
 1.137300014E+000 2.495685959E+001
 1.142300010E+000 2.504951668E+001
 1.147199988E+000 2.512479782E+001
 1.152199984E+000 2.518470001E+001
 1.157199979E+000 2.523760223E+001
 1.162199974E+000 2.529729080E+001
 1.167199969E+000 2.537348557E+001
 1.172199965E+000 2.546628952E+001
 1.177199960E+000 2.556611824E+001
 1.182199955E+000 2.565914345E+001
 1.187100053E+000 2.573359108E+001
 1.192100048E+000 2.579242706E+001
 1.197100043E+000 2.584430695E+001
 1.202100039E+000 2.590308380E+001
 1.207100034E+000 2.597849846E+001
 1.212100029E+000 2.607062149E+001
 1.217100024E+000 2.616982269E+001
 1.222100019E+000 2.626240349E+001
 1.226999998E+000 2.633773232E+001
 1.231999993E+000 2.640170670E+001
 1.236999989E+000 2.646550369E+001
 1.241999984E+000 2.654033661E+001
 1.246999979E+000 2.662624359E+001
 1.251999974E+000 2.671226311E+001
 1.256999969E+000 2.678709602E+001
 1.261999965E+000 2.685073090E+001
 1.266999960E+000 2.691447258E+001
 1.271900058E+000 2.698794365E+001
 1.276900053E+000 2.707427406E+001
 1.281900048E+000 2.716177940E+001
 1.286900043E+000 2.724105835E+001
 1.291900039E+000 2.731281471E+001
 1.296900034E+000 2.738532066E+001
 1.301900029E+000 2.746436882E+001
 1.306900024E+000 2.754819489E+001
 1.311800003E+000 2.762948990E+001
 1.316799998E+000 2.770841408E+001
 1.321799994E+000 2.778429985E+001
 1.326799989E+000 2.785912704E+001
 1.331799984E+000 2.793390274E+001
 1.336799979E+000 2.800987816E+001
 1.341799974E+000 2.808922768E+001
 1.346799970E+000 2.817263412E+001
 1.351699948E+000 2.825587273E+001
 1.356699944E+000 2.833880997E+001
